Pconsent_self,gender,bday,bday#1_1,bday#2_1,bday#3_1,race_2,race_3,P1ed,P2ed,income,city,state,device,device-type,account,ytkids,controls,controls_type,Pdays,Ptime,Ptime_9_TEXT,Pfavorite,observations,yt_opinions_1,yt_opinions_2,yt_opinions_3,yt_opinions_4,yt_opinions_5,concerns,Pconsent-child,opp.x,gc.x,term.x,Q_BallotBoxStuffing.x,Q_CHL.x,expected_ir.x,expected_loi.x,Country.x,expected_n.x,tg.x,transaction_id,SVID.x,PS.x,Child_age,Response,P_age,Cconsent,age,days,Ctime,genre,genre_8_TEXT,shorts_days,shorts_time,malleable_1,malleable_2,malleable_3,malleable_4,favorite,homophily_appear_1,homophily_appear_2,homophily_appear_3,homophily_appear_4,homophily_appear_5,homophily_behave_1,homophily_behave_2,homophily_behave_3,homophily_behave_4,homophily_behave_6,parasocial_1,parasocial_2,parasocial_3,parasocial_4,parasocial_5,outgroup_freq,outgroup_simple,regularities_1,regularities_2,regularities_3,regularities_4,regularities_5,regularities_6,regularities_7,friend,opp.y,gc.y,term.y,Q_BallotBoxStuffing.y,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RecaptchaScore,Q_RelevantIDFraudScore,Q_CHL.y,expected_ir.y,expected_loi.y,Country.y,expected_n.y,tg.y,SVID.y,PS.y,age_match,difference,large_diff,Ptime_score,Ptime_max,Ptime_max_score,malleable_score,h_appear_score,h_behave_score,parasocial_score,composite,regularity_score,friend_gender,friend_race,race_1,race_match,race_match_binary,gender_match
Agree,Male,2014-01-06,January,6,2014,NA,NA,NA,"Master's degree (e.g. MA, MS)","$100,000 or greater",Texas,Texas,Yes,Android tablet,Yes,Yes,Yes,unwanted or sexual content,7,4,NA,mr best and cartoon channel,yes they learn something new and learn about modern technology,A great deal,A great deal,A great deal,A lot,A great deal,nothing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,6xUhmOzZ89u25YBadrDgGU,36661704,1449,NA,Complete,11,YES,11,7 days,1 hour or less,Vlogs,NA,7 days,1 hour or less,4,4,5,5,kids diana show,5,5,5,5,4,5,5,5,5,3,5,5,5,5,5,Very often,More people who DO have the same skin color as me,5,3,1,2,1,5,1,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,28,1,7,0.9,0.96,0.92,1,0.96,0.5142857142857142,Female,White,White,1,1,0
Agree,Female,2014-04-21,April,21,2014,NA,NA,Less than high school,Some college,"$100,000 or greater",Mifflin,Pennsylvania,Yes,Android tablet,Yes,No,No,very nicely,7,7,NA,Blippi,"Concerns often arise about screen time, exposure to inappropriate content or overly commercialized messages.",A moderate amount,A lot,A moderate amount,A lot,A moderate amount,"Many parents do report encountering concerns about certain YouTube content particularly when it includes stereotypes, inappropriate language or themes of violence.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,5bj5zZsnKQXzRivELu4h6r,36661704,1449,NA,Complete,10,YES,10,7 days,45 minutes or less,Educational,NA,7 days,1 hour or less,4,4,3,4,MrBeast,2,2,2,3,2,4,4,2,2,4,4,4,4,5,4,Very often,More people who DO NOT have the same skin color as me,2,2,2,2,2,3,2,1,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,49,3,21,0.75,0.44,0.64,0.84,0.64,0.42857142857142855,Male,Black or African American,White,0,0,0
Agree,Male,2012-02-25,February,25,2012,NA,NA,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",Saint Louis,MO,Yes,Android phone,Yes,Yes,Yes,Anti-virus,7,7,NA,Selena Gomez,"After using YouTube, my child seems to be more enlightening, and very excited about children’s programs.",A great deal,A great deal,A great deal,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,6gBZ3VeFiuGd9ObTDIhziS,36661704,1449,NA,Complete,13,YES,12,7 days,More than 2 hours,Vlogs,NA,7 days,2 hours or less,4,4,5,4,Kai Cenat,2,5,5,5,5,5,5,5,4,3,5,5,4,4,1,Very often,More people who DO have the same skin color as me,4,4,3,1,5,3,1,5,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,49,3,21,0.85,0.88,0.88,0.76,0.84,0.6,Male,South Asian,Black or African American,0,0,1
Agree,Male,2011-08-18,August,18,2011,NA,NA,"Bachelor's degree (e.g. BA, BS)",Some college,"$50,000 through $74,999",reno,nevada,Yes,iPad tablet,Yes,Yes,Yes,all of the parental controls,7,6,NA,most favorite person to watch would be kyle,notice some very unregular activites that they doesnt usually do,A great deal,A lot,A moderate amount,A lot,A great deal,no channels recently,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,5MJU5OZUBH4Mtuzt78bEWX,36661704,1449,NA,Complete,13,YES,13,7 days,More than 2 hours,Gaming/Let's Play,NA,7 days,More than 2 hours,5,4,2,3,hellhades,5,4,4,5,3,5,4,4,5,5,5,4,4,5,5,Very often,More people who DO have the same skin color as me,5,2,2,4,2,3,4,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,42,2,14,0.7,0.84,0.92,0.92,0.8933333333333333,0.6285714285714286,Female,White,Hispanic or Latino/a,0,0,0
Agree,Male,2016-04-19,April,19,2016,NA,NA,"Bachelor's degree (e.g. BA, BS)",Some college,"$35,000 through $49,999",Millen,Georgia,No,Some other device,No,No,No,NA,5,3,NA,Blippi,He became anxious everytime I turn off the device.,A great deal,A great deal,A moderate amount,A lot,A moderate amount,There are some ads that is not appropriate for my child age. and some videos are irrelevant for what my child searching on youtube.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,4UmIvwUwjDCXEh5J7dQcRN,36661704,1449,NA,Complete,8,YES,8,5 days,45 minutes or less,Educational,NA,5 days,45 minutes or less,3,3,1,5,Ryan's World,5,4,5,4,4,4,5,5,5,5,5,5,5,5,4,Often,More people who DO have the same skin color as me,2,1,2,3,2,3,3,7,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,15,0.75,3.75,0.6,0.88,0.96,0.96,0.9333333333333333,0.45714285714285713,Male,Asian,Asian,1,1,1
Agree,Female,2013-01-14,January,14,2013,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Atlanta,Georgia,Yes,iPhone,Yes,Yes,No,ME,7,7,NA,MR BREAST,NA,A lot,A lot,A moderate amount,A lot,A great deal,NOTHING,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,3lvDX7QJQgguDlNPWfCfJz,36661704,1449,NA,Complete,12,YES,12,7 days,More than 2 hours,Vlogs,NA,7 days,More than 2 hours,4,5,4,5,MR BREAST,4,3,4,5,4,4,5,4,3,5,4,4,4,4,5,Very often,More people who DO have the same skin color as me,3,4,1,4,3,4,1,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,49,3,21,0.9,0.8,0.84,0.84,0.8266666666666667,0.5714285714285714,Female,White,White,1,1,1
Agree,Female,2011-12-23,December,23,2011,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Orlando,FL,Yes,iPhone,Yes,Yes,Yes,parental,7,6,NA,Carton,I think thats so good at all.,A great deal,A lot,A moderate amount,A lot,A great deal,Its so good,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,37nueDMWiPpmxosWiyrwix,36661704,1449,NA,Complete,13,YES,13,7 days,45 minutes or less,Gaming/Let's Play,NA,7 days,45 minutes or less,5,4,3,5,Jhon,5,4,4,5,4,5,4,3,5,5,5,4,5,4,5,Very often,More people who DO have the same skin color as me,5,4,3,4,1,4,1,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,42,2,14,0.85,0.88,0.88,0.92,0.8933333333333333,0.6285714285714286,Female,White,White,1,1,1
Agree,Male,2016-07-17,July,17,2016,NA,NA,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Detroit,MI,No,Android tablet,Yes,Yes,Yes,Block all adult content,7,6,NA,Jim cornette,My child exhibits normal behavior.,A great deal,A great deal,A great deal,A lot,A great deal,Nothing in particular.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,7iqOehQO9agHzTsZdmCnPG,36661704,1449,NA,Complete,8,YES,8,7 days,2 hours or less,Gaming/Let's Play,NA,7 days,45 minutes or less,2,2,2,2,Jim Cornette,1,1,1,4,1,4,4,4,4,4,3,4,2,4,4,Often,More people who DO have the same skin color as me,1,1,2,2,2,4,2,8,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,42,2,14,0.4,0.32,0.8,0.68,0.6,0.4,Female,South Asian,Black or African American,0,0,0
Agree,Male,2011-09-15,September,15,2011,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",auburn,washington,Yes,iPad tablet,Yes,Yes,Yes,parental controls,4,3,NA,mr beast,no,A great deal,A great deal,A great deal,A lot,A great deal,NA,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,2RAdvmSOK4tTrHBk1bOtiy,36661704,1449,NA,Complete,13,YES,14,4 days,45 minutes or less,Gaming/Let's Play,NA,5 days,1.5 hours or less,5,5,4,5,pewdiepie,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,Often,More people who DO have the same skin color as me,5,4,1,4,1,5,1,9,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,12,0.75,3,0.95,0.96,1,1,0.9866666666666667,0.6,Male,White,White,1,1,1
Agree,Female,2015-01-05,January,5,2015,NA,NA,High school degree or equivalent,High school degree or equivalent,"$16,000 through $24,999",Dyerburg,Tn,Yes,Android tablet,Yes,Yes,Yes,And restriction,7,6,NA,Brittany,The like watching other kids play with toys,A moderate amount,A moderate amount,A moderate amount,A lot,A little,Swearing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,2fQWYBvevRRQVtCpcMOfew,36661704,1449,NA,Complete,10,YES,10,7 days,2 hours or less,Crafts/do-it-yourself (DIY),NA,7 days,1 hour or less,1,1,2,3,Brittany,3,4,4,4,4,2,3,3,4,3,4,4,3,4,4,Often,More people who DO NOT have the same skin color as me,2,2,2,1,2,5,2,6,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,42,2,14,0.35,0.76,0.6,0.76,0.7066666666666667,0.45714285714285713,Female,Hispanic or Latino/a,White,0,0,1
Agree,Female,2016-08-29,August,29,2016,NA,NA,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999",Baltimore,MD,Yes,iPhone,Yes,Yes,Yes,Parental controls,7,7,NA,Jo Jo Siwa,She excited up beat and wants to be a social media influencer herself,A great deal,A great deal,A lot,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1odRpKe2e2fgEaIvOMLTJ9,36661704,1449,NA,Complete,8,YES,8,7 days,More than 2 hours,Makeup/Fashion,NA,7 days,2 hours or less,1,1,1,1,Jo Jo siwa,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,Very often,More people who DO have the same skin color as me,2,2,1,1,1,2,1,4,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,49,3,21,0.2,0.64,0.8,0.8,0.7466666666666667,0.2857142857142857,Female,Black or African American,Black or African American,1,1,1
Agree,Male,2013-04-15,April,15,2013,NA,NA,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",New London,NC,No,iPhone,No,No,No,None,4,4,NA,Impossible,Nothing I’m concerned about,A moderate amount,A moderate amount,A little,A lot,A moderate amount,A lot of swearing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,5iLLhB9BrP43zB9rHYp8eM,36661704,1449,NA,Complete,11,YES,11,3 days,1 hour or less,Gaming/Let's Play,NA,3 days,1 hour or less,5,3,1,2,I don’t have a favorite,3,3,3,4,3,4,3,3,3,4,4,4,4,4,3,Sometimes,I don't know,2,2,2,3,3,3,3,7,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,16,1,4,0.55,0.64,0.68,0.76,0.6933333333333334,0.5142857142857142,Male,Asian,White,0,0,1
Agree,Female,2014-02-24,February,24,2014,NA,NA,High school degree or equivalent,High school degree or equivalent,"$75,000 through $99,999",Willoughby,Ohio,Yes,Some other device,Yes,No,No,NA,4,7,NA,Ryan,No nothing,A little,A little,None at all,A lot,A little,No I haven’t,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,3IUGzmsacJzlb7Vo4Js3ML,36661704,1449,NA,Complete,11,YES,11,6 days,2 hours or less,Makeup/Fashion,NA,6 days,1.5 hours or less,2,2,1,1,Ryan,4,2,4,4,2,4,3,2,4,4,3,4,4,4,4,Sometimes,More people who DO have the same skin color as me,3,3,3,3,3,3,3,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,28,3,12,0.3,0.64,0.68,0.76,0.6933333333333334,0.6,Female,White,White,1,1,1
Agree,Female,2014-05-11,May,11,2014,NA,NA,"Bachelor's degree (e.g. BA, BS)",Less than high school,"$12,000 through $15,999",Oakland,CA,Yes,Android phone,Yes,No,Yes,No adult contact,7,7,NA,Sniper Wolf,Very excited can't wait to the next episode,A lot,A moderate amount,A moderate amount,A lot,A great deal,I haven't came across those problems yet,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,6ta02n6kzaBtMjcaMhFaAq,36661704,1449,NA,Complete,10,YES,11,7 days,2 hours or less,Gaming/Let's Play,NA,7 days,2 hours or less,4,4,5,4,Sniper Wolf,4,4,3,2,5,4,2,3,5,5,3,4,4,5,4,Very often,More people who DO NOT have the same skin color as me,3,4,2,5,2,5,2,7,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,49,3,21,0.85,0.72,0.76,0.8,0.76,0.6571428571428571,Male,Asian,Black or African American,0,0,0
Agree,Female,2012-05-08,May,8,2012,NA,NA,"Bachelor's degree (e.g. BA, BS)",Some college,"$50,000 through $74,999",Bellflower,CA,Yes,iPad tablet,No,No,No,NA,5,2,NA,Sis bs bro,Nothing surprises me,A little,A moderate amount,A little,A lot,A moderate amount,No concerns,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,3NOs8fbfYJ7WYNdWznSbqR,36661704,1449,NA,Complete,12,YES,12,4 days,30 minutes or less,Crafts/do-it-yourself (DIY),NA,2 days,15 minutes or less,2,3,2,4,Sis vs bro,1,1,1,1,1,4,2,2,2,2,4,4,4,4,2,Often,More people who DO NOT have the same skin color as me,3,3,2,2,2,4,3,10,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,10,0.5,2.5,0.55,0.2,0.48,0.72,0.4666666666666667,0.5428571428571428,Female,Asian,Asian,1,1,1
Agree,Female,2012-01-21,January,21,2012,NA,NA,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999",Little rock Arkansas,Ar,Yes,iPhone,No,No,No,NA,3,7,NA,She has alot,Happy calm active,A moderate amount,A little,A little,A lot,A lot,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1Fq9NILu8o65pJny2Q4lFv,36661704,1449,NA,Complete,13,YES,13,3 days,1 hour or less,Other,Cartoon,Never,NA,3,3,3,3,I mostly watch cartoons,2,3,3,3,3,3,3,3,3,3,4,4,4,4,3,Often,I don't know,3,3,3,3,3,3,3,8,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,21,3,9,0.6,0.56,0.6,0.76,0.64,0.6,Female,South Asian,Black or African American,0,0,1
Agree,Female,2012-09-18,September,18,2012,NA,NA,"Bachelor's degree (e.g. BA, BS)",Some college,"$75,000 through $99,999",Stumpy Point,NC,Yes,Some other device,Yes,No,No,NA,7,6,NA,Funneh,There is nothing that concerns or worries me,A little,A moderate amount,A moderate amount,A lot,A moderate amount,No I have not had any of these concerns,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,2hSw1LK8LpUidZUqqwDjUU,36661704,1449,NA,Complete,12,YES,12,7 days,2 hours or less,Gaming/Let's Play,NA,7 days,1 hour or less,2,3,2,2,Funneh,3,4,4,3,3,4,4,3,4,4,4,4,4,4,4,Sometimes,I don't know,3,3,2,2,3,3,3,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,42,2,14,0.45,0.68,0.76,0.8,0.7466666666666667,0.5428571428571428,Female,White,White,1,1,1
Agree,Female,2011-04-08,April,8,2011,NA,NA,"Master's degree (e.g. MA, MS)",Some college,"$100,000 or greater",Kinston,NC,Yes,iPhone,Yes,NA,Yes,NA,7,7,NA,None,None,A lot,A little,A little,A lot,A moderate amount,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,3rxIr25EflB0hI3v6AWr5s,36661704,1449,NA,Complete,14,YES,13,7 days,More than 2 hours,Vlogs,NA,7 days,1 hour or less,2,2,2,2,None,3,3,2,2,3,3,2,3,2,3,2,3,2,2,2,Often,I don't know,2,2,2,2,3,3,3,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,49,3,21,0.4,0.52,0.52,0.44,0.49333333333333335,0.4857142857142857,Female,White,Black or African American,0,0,1
Agree,Female,2011-09-08,September,8,2011,NA,NA,Some college,"Master's degree (e.g. MA, MS)","$50,000 through $74,999",Tucker,GA,Yes,iPad tablet,Yes,Yes,Yes,Certain websites are blocked.,6,5,NA,Roblox or marvel .,More energetic about the marvel characters he likes .,A lot,A great deal,A moderate amount,A lot,A great deal,Sometimes certain channels are recommended even if you not interested in the content .,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,6Y97McxB7dhOAb577hp0JW,36661704,1449,NA,Complete,13,YES,14,6 days,2 hours or less,Vlogs,NA,7 days,2 hours or less,4,5,3,4,Mark Weins,2,4,1,1,2,3,2,4,2,5,4,5,4,5,2,Very often,More people who DO have the same skin color as me,2,3,2,3,2,2,2,4,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,30,1.5,9,0.8,0.4,0.64,0.8,0.6133333333333333,0.45714285714285713,Female,Black or African American,Black or African American,1,1,1
Agree,Female,2015-03-05,March,5,2015,NA,NA,High school degree or equivalent,Some college,"$50,000 through $74,999",Poplar Bluff,MO,No,iPhone,No,NA,NA,NA,0,0,NA,does not use youtube,na,None at all,A great deal,None at all,A lot,A great deal,no,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1jDfmrksFjBrbfMji1BGSU,36661704,1449,NA,Complete,10,YES,11,Never,NA,NA,NA,NA,NA,3,4,1,3,I do not watch youtube,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Never,I don't know,3,3,3,3,3,3,3,3,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,0,0,0,0.55,0.6,0.6,0.6,0.6,0.6,Male,Hispanic or Latino/a,White,0,0,0
Agree,Male,2012-08-25,August,25,2012,NA,NA,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$75,000 through $99,999","Atlanta, Ga",GA,Yes,Android phone,No,No,Yes,No nudity or foul language,4,6,NA,Spider-Man,Nothing alarming,A lot,A moderate amount,A little,A lot,A moderate amount,None so far,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1gXF77WgZzp9FTny27lTjF,36661704,1449,NA,Complete,12,YES,12,4 days,45 minutes or less,Gaming/Let's Play,NA,4 days,15 minutes or less,2,2,2,2,I dont know any,2,2,2,2,2,3,3,4,3,3,4,4,4,4,2,Sometimes,More people who DO have the same skin color as me,2,2,2,2,2,3,3,8,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,24,2,8,0.4,0.4,0.64,0.72,0.5866666666666667,0.45714285714285713,Female,South Asian,White,0,0,0
Agree,Male,2012-05-10,May,10,2012,White,NA,Some college,Some college,"$75,000 through $99,999",Gloversville,NY,Yes,Android phone,No,No,No,NA,7,7,NA,No specific,Learns alot,A moderate amount,A lot,A moderate amount,A lot,A moderate amount,"Yes, violence, swearing, non age appropriate conversations",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,2ZK4dIKv7Tnxv2Q1v9sPjI,36661704,1449,NA,Complete,12,YES,12,7 days,More than 2 hours,Gaming/Let's Play,NA,7 days,More than 2 hours,2,4,3,3,Mongo,3,2,3,2,2,4,4,4,4,4,4,4,5,5,5,Very often,More people who DO NOT have the same skin color as me,3,3,2,5,2,4,3,1,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,49,3,21,0.6,0.48,0.8,0.92,0.7333333333333333,0.6285714285714286,Male,Black or African American,Black or African American,1,1,1
Agree,Female,2015-06-23,June,23,2015,White,NA,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",El paso,texas,Yes,iPhone,No,Yes,Yes,NA,7,7,NA,Mr. beast,tired and sleepy,A lot,A lot,A lot,A lot,A moderate amount,NA,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,7bJudPv9cwdzDDEHdvA1HD,36661704,1449,NA,Complete,9,YES,9,7 days,More than 2 hours,Crafts/do-it-yourself (DIY),NA,7 days,More than 2 hours,3,3,2,2,nerdecrafter,2,2,2,2,2,4,4,2,2,4,4,4,4,4,4,Often,More people who DO NOT have the same skin color as me,1,1,1,1,2,3,3,6,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,49,3,21,0.5,0.4,0.64,0.8,0.6133333333333333,0.34285714285714286,Female,Hispanic or Latino/a,Asian,0,0,1
Agree,Male,2011-05-18,May,18,2011,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater","MARILLA,NY",NY,Yes,Android tablet,Yes,Yes,No,NA,7,5,NA,MOVIKIDZ,YES,A great deal,A lot,A lot,A lot,A lot,I AM NOT EXPERIENCED,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,22ejLbY8bXmgEVvZlaDY91,36661704,1449,NA,Complete,13,YES,13,7 days,1.5 hours or less,Educational,NA,7 days,1.5 hours or less,4,4,3,4,MOVIKIDZ,4,4,3,4,4,4,3,4,3,4,4,3,4,4,4,Very often,More people who DO have the same skin color as me,4,3,2,4,2,3,2,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,35,1.5,10.5,0.75,0.76,0.72,0.76,0.7466666666666667,0.5714285714285714,Female,White,White,1,1,0
Agree,Female,2015-04-15,April,15,2015,NA,NA,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",Atlantic city,NJ,Yes,iPhone,Yes,No,Yes,Only content until 10 years old,7,3,NA,I can’t remember her name,Picked on some attitude,A lot,A lot,A moderate amount,A lot,A moderate amount,Yes sometimes on how parents show it’s ok to be disrespectful,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,6aWwY0N7wvevwLYSA5Y72A,36661704,1449,NA,Complete,9,YES,9,7 days,30 minutes or less,Gaming/Let's Play,NA,7 days,15 minutes or less,4,4,2,4,Camila,5,5,5,3,2,4,4,4,4,4,4,4,4,4,4,Very often,More people who DO NOT have the same skin color as me,2,2,3,2,2,4,2,8,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,21,0.75,5.25,0.7,0.8,0.8,0.8,0.8,0.4857142857142857,Female,South Asian,Hispanic or Latino/a,0,0,1
Agree,Male,2012-01-01,January,1,2012,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Los angels,California,Yes,iPhone,Yes,Yes,Yes,His,5,7,NA,Cations network,Because it’s very good,A lot,A great deal,A great deal,A lot,A great deal,Nothing because it’s very good and fantastic,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1FUfprvBLoPj7J5aoyZ3ki,36661704,1449,NA,Complete,13,YES,13,5 days,2 hours or less,Gaming/Let's Play,NA,5 days,2 hours or less,4,4,5,4,Juliet,5,4,5,4,5,5,5,4,5,4,4,4,5,5,5,Often,More people who DO have the same skin color as me,5,5,2,5,2,5,2,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,35,3,15,0.85,0.92,0.92,0.92,0.92,0.7428571428571429,Female,White,White,1,1,0
